Id,age,education,device,day,month,time_spent,banner_views,banner_views_old,days_elapsed_old,X1,X2,X3,X4,marital_divorced,marital_married,marital_single,outcome_old_failure,outcome_old_na,outcome_old_other,outcome_old_success,job_entrepreneur,job_freelance,job_housekeeper,job_industrial_worker,job_manager,job_retired,job_salesman,job_student,job_teacher,job_technology,job_unemployed,<label>
543,36,2,0,21,11,0,7,0,-1,1,0,1,0.073457048,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0
8717,45,1,0,21,10,8.85,1,0,-1,1,0,1,0.12133895,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1
3907,40,1,1,16,4,4.5,1,0,-1,0,0,1,0.093539484,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0
1318,65,0,0,22,4,10.95,1,0,-1,0,0,0,0.075309135,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1
8049,35,2,0,19,8,2.9,1,0,-1,0,0,1,0.10526937,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0
6315,36,2,0,20,6,0.05,20,0,-1,0,0,1,0.066284749,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0
5287,52,2,0,17,5,18.3,1,3,181,0,0,0,0.078096345,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1
2265,36,1,0,20,6,19.9,5,0,-1,0,0,0,0.081664336,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0
8413,47,2,0,21,11,10.95,3,0,-1,0,0,0,0.100693625,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0
4616,36,0,0,29,7,2.35,4,0,-1,0,0,1,0.073938227,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0
7849,29,2,0,11,5,2.45,1,0,-1,0,0,1,0.076907014,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0
1417,49,0,0,6,5,21.75,2,3,166,0,0,1,0.07280337,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1
564,31,1,0,17,4,10.4,1,0,-1,0,0,1,0.076207942,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0
7450,49,1,1,21,11,0,3,0,-1,0,0,1,0.081709731,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0
8805,32,0,0,21,5,5.1,2,0,-1,0,0,1,0.077860295,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0
1935,48,0,0,3,8,5.15,2,1,180,0,0,0,0.073220998,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
8538,32,2,0,7,8,5.1,3,0,-1,0,0,1,0.074464801,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0
4171,33,1,0,15,5,12.3,1,3,359,0,0,1,0.071005756,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0
6472,60,1,0,10,2,11.2,1,1,183,0,0,0,0.089626496,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1
5913,44,1,0,21,7,4.5,4,0,-1,1,0,0,0.075000454,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0
3409,30,1,0,19,11,28.95,2,0,-1,1,0,0,0.188440797,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1
7381,39,1,0,14,5,4.15,2,7,349,0,0,1,0.071505093,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
444,37,2,0,21,10,37.45,1,5,90,0,0,0,0.074646378,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1
2806,30,1,0,28,5,2.7,1,0,-1,0,0,1,0.074428486,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0
4370,33,1,0,19,8,7.9,2,0,-1,0,0,0,0.073230076,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0
8474,57,1,0,29,7,84.35,1,0,-1,0,0,0,0.082681169,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0
4612,52,2,0,22,8,55.65,4,0,-1,0,0,0,0.08394313,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1
4621,30,1,0,17,6,2.6,4,0,-1,1,0,1,0.07662557,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0
425,62,1,0,4,2,4.2,5,1,184,0,0,0,0.077969241,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1
4128,38,2,0,4,2,6.4,1,0,-1,0,0,1,0.07280337,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0
366,21,1,0,15,5,1.05,1,2,330,0,0,1,0.073402575,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
6059,22,1,0,6,8,8.4,1,2,179,0,0,0,0.074764404,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1
7355,33,2,0,12,3,3.5,4,0,-1,0,0,0,0.075145716,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1
3934,50,1,0,21,8,46.8,4,0,-1,0,0,0,0.086430737,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1
5252,35,1,0,8,7,16.7,1,3,87,0,0,0,0.077197538,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1
5712,40,0,0,10,7,9.1,1,0,-1,0,0,1,0.072612714,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0
7560,38,1,0,21,5,4.15,1,0,-1,0,0,1,0.087901513,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0
7240,59,0,0,27,8,8.7,3,0,-1,0,0,0,0.074737167,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0
1855,55,2,0,9,4,9.05,4,0,-1,0,0,1,0.075263741,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0
3695,25,1,0,4,6,29.75,1,0,-1,0,0,1,0.075799394,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0
7648,31,2,0,4,2,28.1,2,7,238,0,0,1,0.074083489,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1
8044,36,1,0,16,11,13,1,0,-1,0,0,1,0.086521526,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1
2078,34,2,0,30,4,28.5,2,8,84,0,0,0,0.083952209,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1
4647,25,0,1,13,4,5.5,6,0,-1,0,0,0,0.114557042,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0
742,35,1,0,7,5,26.05,3,0,-1,1,0,1,0.06643909,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0
6767,58,2,0,21,11,7.85,5,0,-1,0,0,0,0.074464801,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0
5421,43,2,0,3,6,8.85,1,1,20,0,0,1,0.077170301,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1
6389,52,0,0,28,8,3.2,10,0,-1,1,0,1,0.068354729,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0
2718,47,1,0,24,7,11.35,2,0,-1,0,0,0,0.072821528,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0
6076,29,2,0,30,5,26.45,12,0,-1,0,0,1,0.07280337,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1
3294,43,0,0,13,5,44.6,1,0,-1,0,0,1,0.080066457,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1
2982,31,1,0,21,11,24.7,2,2,93,0,0,0,0.073811123,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1
5746,63,2,0,1,4,18.85,2,0,-1,0,0,0,0.072449295,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1
221,20,0,0,12,8,8.4,2,0,-1,0,0,0,0.136273673,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1
1566,31,0,0,21,4,32.2,2,0,-1,0,0,0,0.317614802,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1
5656,34,0,0,4,2,2.9,2,0,-1,0,0,0,0.075318214,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0
8709,55,1,0,9,5,27.05,2,0,-1,0,0,1,0.093802771,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0
7204,37,2,0,4,6,12.6,2,0,-1,1,0,1,0.073783887,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1
5345,60,1,1,9,2,8.1,4,0,-1,0,0,0,0.072994026,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0
7945,34,1,0,6,2,25.2,2,0,-1,0,0,1,0.072549162,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0
6656,55,1,0,18,8,2.65,4,0,-1,0,0,0,0.081764204,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0
2146,57,1,0,7,5,10.95,3,0,-1,0,0,1,0.077360957,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0
8042,43,1,0,12,10,11.6,1,4,92,0,0,0,0.07630781,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
7677,30,1,0,21,11,31.55,1,0,-1,0,0,1,0.077297405,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1
2128,45,2,0,23,4,10.95,2,0,-1,0,0,0,0.077397273,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1
8827,47,1,0,11,6,12.55,1,0,-1,0,0,0,0.075554264,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0
8852,49,0,0,1,7,7,1,0,-1,1,0,0,0.081292103,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0
7637,25,1,0,9,8,6.9,2,0,-1,0,0,0,0.082136437,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0
4553,32,1,0,15,5,19.05,1,0,-1,0,0,1,0.072939553,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0
1939,48,1,0,6,8,4.85,3,0,-1,0,0,1,0.098678118,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0
5224,50,2,0,25,1,22.25,1,2,544,0,0,0,0.126995079,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1
5710,22,1,1,7,6,6.5,4,2,367,0,0,0,0.076080838,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
6510,58,2,0,15,5,8.35,3,0,-1,0,0,0,0.094229477,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0
1596,48,1,0,2,4,19.35,2,0,-1,0,0,0,0.110017613,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1
7021,37,0,0,17,4,19.7,1,3,305,0,0,1,0.101438091,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1
8170,45,1,0,9,7,5.15,2,0,-1,0,0,0,0.07280337,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0
7924,31,2,0,22,8,28.45,2,0,-1,0,0,0,0.073656783,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1
211,31,2,0,19,5,6.75,3,0,-1,0,0,1,0.074809798,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0
356,31,1,0,4,2,18.05,1,0,-1,0,0,1,0.075536107,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0
6320,41,1,0,5,6,52.15,2,0,-1,0,0,0,0.080783687,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1
4129,51,0,0,13,5,15.55,1,0,-1,0,0,1,0.080647504,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0
5497,42,1,0,14,5,1.8,5,0,-1,0,0,1,0.075009533,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0
881,32,2,0,6,8,4.65,2,0,-1,1,0,0,0.078541209,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0
5919,54,2,0,21,5,40.9,4,0,-1,0,0,1,0.077224774,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1
3236,31,1,0,26,5,24.55,2,0,-1,1,0,1,0.073084815,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0
8715,51,1,0,25,7,3.45,2,0,-1,0,0,1,0.073475206,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0
6243,32,1,0,28,7,21.8,2,0,-1,1,0,0,0.078786338,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0
7052,34,1,0,29,5,15,3,0,-1,1,0,0,0.072894159,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0
3673,38,1,0,12,5,3.8,4,0,-1,0,0,1,0.069816425,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0
7830,44,1,1,8,7,9,1,0,-1,0,0,0,0.07303942,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0
1985,46,1,0,30,4,11.85,1,0,-1,0,0,1,0.108338024,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0
8333,37,1,0,16,7,1.8,1,0,-1,0,0,1,0.07280337,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0
8024,31,1,0,14,7,21.7,3,0,-1,0,0,1,0.083452872,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1
1378,26,2,0,4,3,22.3,2,5,281,0,0,1,0.079703303,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1
8819,37,2,0,13,5,13.55,1,2,345,0,0,1,0.07821437,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
8731,36,0,0,5,5,61.5,1,0,-1,0,0,1,0.076235179,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1
5403,32,1,0,29,1,37,1,0,-1,1,0,0,0.077705954,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1
5844,55,1,0,6,5,8.6,1,0,-1,0,0,1,0.073275471,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0
4122,53,1,0,5,8,39.2,1,0,-1,0,0,0,0.072730739,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1
3194,77,0,0,13,5,13.95,1,5,91,0,0,0,0.102981497,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1
8040,39,1,0,15,4,68.1,4,0,-1,0,0,1,0.071486936,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0
7690,39,2,0,3,6,6.5,2,0,-1,0,0,0,0.084542335,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1
6002,35,2,0,6,5,1.3,1,3,365,0,0,1,0.07375665,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
897,25,1,0,8,7,7.1,1,0,-1,0,1,0,0.070806021,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0
1969,37,1,0,15,5,2.9,4,2,359,0,0,1,0.078477657,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
218,62,2,0,15,10,3.15,1,0,-1,0,0,1,0.115401376,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0
1416,50,0,0,8,5,14.35,2,0,-1,0,0,0,0.079603435,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0
6339,41,1,0,9,5,13.75,1,0,-1,0,0,1,0.095110127,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0
5878,31,2,0,27,4,16.75,1,1,452,0,0,1,0.079385543,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0
4338,52,0,0,31,7,7.25,3,0,-1,1,0,1,0.078750023,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0
5373,52,1,0,8,8,5.35,2,0,-1,0,0,0,0.119123709,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0
8250,73,2,0,14,7,7.95,2,0,-1,0,0,0,0.087411254,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1
6600,43,0,0,20,11,5.65,3,0,-1,1,0,1,0.07280337,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0
8189,34,1,0,9,5,3.7,4,0,-1,0,0,0,0.077197538,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0
2962,28,1,0,18,5,31.4,2,0,-1,1,0,1,0.068064206,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1
7384,38,1,0,21,7,14.1,8,0,-1,0,0,1,0.07280337,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0
97,48,0,0,21,11,5.5,1,0,-1,1,0,0,0.107638952,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0
596,25,1,0,30,4,15.85,1,0,-1,0,0,0,0.098369437,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1
8194,76,1,1,3,2,13.65,2,0,-1,0,0,0,0.080538558,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0
6560,32,2,0,20,11,18.35,3,0,-1,0,0,1,0.114402702,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0
3583,41,1,0,22,8,7.35,1,0,-1,0,0,0,0.073393496,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0
5277,37,2,0,2,6,12.15,2,0,-1,0,0,0,0.074519274,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1
3440,43,2,0,4,9,5.9,1,0,-1,0,0,1,0.194914023,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0
4731,36,1,0,7,4,9.2,2,0,-1,0,0,1,0.073157446,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0
4693,44,0,0,17,6,15.55,1,0,-1,0,0,1,0.093466853,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0
2287,31,1,0,21,11,0.3,9,0,-1,0,0,1,0.072903238,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0
2678,36,0,0,21,5,3.85,14,0,-1,0,0,1,0.072984947,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0
7655,41,1,0,18,11,2.25,1,0,-1,0,0,1,0.073820202,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0
6090,26,2,0,29,1,8.1,1,0,-1,1,0,0,0.071886405,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0
5343,34,1,0,22,8,8.35,2,0,-1,0,1,0,0.071241806,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0
1567,35,1,0,16,4,78.45,1,4,234,0,0,1,0.077751348,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1
8313,55,0,0,9,6,8.25,3,0,-1,1,0,0,0.074882429,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0
6670,45,1,0,7,7,12.6,1,0,-1,1,0,0,0.072285875,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0
6917,51,1,0,16,5,30.85,1,0,-1,0,0,1,0.074101647,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0
6260,53,1,0,21,11,12.05,2,0,-1,0,0,0,0.079440016,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0
1841,39,2,0,5,4,9.9,1,0,-1,0,0,0,0.074837034,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1
2331,36,1,0,8,6,10.25,1,6,371,0,0,1,0.098432989,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1
2859,25,1,0,9,6,13.05,3,0,-1,0,0,1,0.073402575,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0
4581,55,0,0,11,6,12.6,1,0,-1,0,0,0,0.153550742,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0
5186,51,2,0,12,4,5.45,1,2,181,0,0,0,0.091950684,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0
3535,42,1,0,27,5,9.4,1,0,-1,0,0,1,0.073420732,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0
4096,57,2,0,13,8,13.7,3,0,-1,0,0,0,0.080447769,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1
296,69,0,0,11,2,17.2,2,0,-1,0,0,0,0.094102373,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1
1103,33,0,0,8,8,6.4,2,0,-1,0,0,0,0.07280337,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0
730,27,1,0,19,5,9.75,3,0,-1,0,0,1,0.072848764,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0
621,55,1,0,28,8,7.25,2,8,93,0,0,0,0.089798994,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1
3670,47,2,0,18,8,31.4,6,0,-1,0,0,0,0.078995152,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1
7290,30,1,0,31,7,32.6,13,0,-1,0,0,1,0.073239155,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1
2652,27,1,0,22,4,13.45,2,0,-1,0,0,0,0.107230403,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1
1262,60,1,1,12,10,12.55,1,1,187,0,0,0,0.182103753,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1
5051,37,1,0,30,5,9.35,1,0,-1,0,0,1,0.101556116,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0
3963,37,1,0,22,10,16.7,2,8,182,0,0,0,0.077161222,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1
872,50,1,0,12,8,10.3,5,0,-1,0,0,1,0.074964139,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0
6276,46,1,0,5,5,35.75,3,0,-1,0,0,1,0.157490967,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1
91,31,1,0,19,5,12.45,3,0,-1,0,0,1,0.073593231,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0
5219,41,2,0,21,5,12.15,3,0,-1,0,0,1,0.07884989,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0
4366,44,2,0,30,4,18.55,1,2,160,0,0,1,0.082517749,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1
1207,37,2,0,25,6,12.8,2,3,318,0,0,0,0.073910991,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1
7915,66,2,0,28,1,7.3,2,0,-1,0,0,0,0.081046974,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0
8856,41,1,1,14,9,8.75,2,0,-1,1,0,1,0.127694151,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1
5119,60,1,0,13,8,4.8,2,0,-1,0,0,0,0.080774608,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0
5994,37,1,0,6,5,29.9,1,0,-1,0,0,1,0.072812449,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1
5959,51,1,0,18,7,32.25,4,0,-1,0,0,0,0.156583081,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1
3005,32,1,0,20,5,9.75,2,0,-1,0,0,1,0.118161349,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0
5203,34,2,0,3,8,12.65,3,3,251,1,0,0,0.073429811,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1
6965,47,2,0,9,6,4.5,1,0,-1,0,0,0,0.114275598,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0
3841,32,1,0,20,11,30.9,1,0,-1,0,0,1,0.130926225,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1
1321,27,0,0,11,5,2,5,0,-1,1,0,1,0.073420732,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0
7786,34,2,0,18,5,27.8,2,4,356,0,0,1,0.087847039,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
718,45,1,0,7,5,27.15,3,1,288,1,1,1,0.071841011,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1
3767,45,1,0,22,8,11.85,1,0,-1,0,0,0,0.072903238,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0
1054,44,1,0,27,5,29.5,2,0,-1,0,0,1,0.07200443,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0
5934,56,1,0,20,6,0.4,2,0,-1,0,0,0,0.078023714,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0
3688,43,2,0,16,11,18.5,1,1,88,0,0,0,0.101728615,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1
3215,25,1,0,23,7,14.75,2,0,-1,0,0,1,0.073457048,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0
4881,32,1,0,20,11,4.4,1,5,178,0,0,1,0.101864798,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
1862,22,2,0,28,7,5.25,3,1,93,0,0,0,0.081818677,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1
4849,45,2,0,1,6,2.95,1,7,293,0,0,0,0.095972618,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1
2304,64,2,0,25,8,23.45,1,0,-1,0,0,0,0.076253336,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1
5428,30,2,0,4,5,38.55,3,1,89,0,0,0,0.097007608,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1
1009,24,1,0,9,11,12.65,1,1,90,0,0,0,0.073938227,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1
117,45,0,0,21,7,7.85,1,0,-1,0,0,1,0.079113177,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0
377,46,1,0,20,11,2.9,2,0,-1,0,0,1,0.095627622,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0
447,65,0,0,1,6,18.65,2,5,188,0,0,0,0.089508471,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
7932,56,0,0,20,6,6.2,10,0,-1,0,0,0,0.07280337,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0
6522,35,2,0,18,7,39.45,2,0,-1,0,0,1,0.074119805,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1
2895,56,1,0,7,10,10.65,1,0,-1,0,0,0,0.225990957,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0
